Accession	Gene	Description	Control_1	Control_2	Control_3	Hypoxia_1	Hypoxia_2	Hypoxia_3	Log2FC	Pvalue
Q99714	HCD2	3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens GN=HSD17B10 PE=1 SV=3 - [HCD2_HUMAN]	1.07506359484862	0.988404284693841	0.915674691943424	0.967983955240416	0.963526822361183	0.92910147526575	-0.0557141251505217	0.496460188971004
P42704	LPPRC	Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3 - [LPPRC_HUMAN]	0.962522217001547	1.02111687732652	0.993673096888629	1.13899415755333	1.09971739633933	1.10243074599338	0.166566080667829	0.00737533240281858
P00338	LDHA	L-lactate dehydrogenase A chain OS=Homo sapiens GN=LDHA PE=1 SV=2 - [LDHA_HUMAN]	1.0225305528002	0.995488546048651	0.972777454526397	1.43312066506395	1.34742275745442	1.31088186509684	0.451366021446161	0.00164019997904494
Q92616	GCN1	eIF-2-alpha kinase activator GCN1 OS=Homo sapiens GN=GCN1 PE=1 SV=6 - [GCN1_HUMAN]	0.963845563488427	1.0096512507348	1.03141373235668	0.986514691358813	0.990323554504535	0.984986177272676	-0.0202648108788121	0.555580130727833
Q02790	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4 OS=Homo sapiens GN=FKBP4 PE=1 SV=3 - [FKBP4_HUMAN]	1.00541780978438	0.995726588513249	0.984909158087791	1.08665706926527	1.03067493463072	0.983073676425062	0.0530594273189657	0.330766043829223
Q8WUM4	PDC6I	Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1 - [PDC6I_HUMAN]	0.974007743200463	1.01247192574783	0.998532450650132	1.04854056714093	1.02754679493381	1.03838340041883	0.0613859103249413	0.0446114601188353
Q16891	MIC60	MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=1 - [MIC60_HUMAN]	0.971030881691803	1.02391544819902	1.00469593563087	1.12935558218308	1.11995831859838	1.08206670395263	0.151429885774215	0.00717125568637014
P55060	XPO2	Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3 - [XPO2_HUMAN]	0.978872914785512	1.01565173026376	1.0166659346159	0.834985586222523	0.842024844809255	0.798335879229343	-0.282873099609876	0.00098070925005413
P13667	PDIA4	Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2 - [PDIA4_HUMAN]	0.980084768824937	1.00646168521319	1.00793091787382	1.27356570758177	1.24596707857292	1.17467318753067	0.30224377426257	0.0068365450510991
O00299	CLIC1	Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN]	1.04435695804865	0.996371162852148	0.961415701055723	1.13781752060159	1.07794896536965	1.05399617178565	0.123275119245715	0.0609670913950297
P11586	C1TC	C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3 - [C1TC_HUMAN]	1.01821225214201	1.0002670917255	0.984269544511721	0.848269312284008	0.84823214178341	0.831341249005312	-0.248303645902617	0.00028019923326643
P78371	TCPB	T-complex protein 1 subunit beta OS=Homo sapiens GN=CCT2 PE=1 SV=4 - [TCPB_HUMAN]	1.04305765738778	0.986062909868576	0.987110825402658	0.908293500216859	0.941564176802494	0.902085249014717	-0.132052332720459	0.0194031949053745
Q99623	PHB2	Prohibitin-2 OS=Homo sapiens GN=PHB2 PE=1 SV=2 - [PHB2_HUMAN]	1.0179488600225	1.00091162007399	0.976943961455971	1.07683677518798	1.03294477115287	1.01887411595569	0.0624037095516024	0.109252874285735
Q00839	HNRPU	Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6 - [HNRPU_HUMAN]	0.994764375949969	1.01019258351676	0.993408086296597	0.835458263926179	0.850366923825312	0.844579701517102	-0.244804322758285	2.2236114946904e-05
P22234	PUR6	Multifunctional protein ADE2 OS=Homo sapiens GN=PAICS PE=1 SV=3 - [PUR6_HUMAN]	0.982816551170018	1.0108805585627	1.00324062608804	1.03490317830996	1.0342106267962	0.990363894858102	0.0295940602060679	0.304517625740809
P67936	TPM4	Tropomyosin alpha-4 chain OS=Homo sapiens GN=TPM4 PE=1 SV=3 - [TPM4_HUMAN]	1.01739859324256	0.988934395006446	0.985134188435544	1.12672039485871	1.08052616606614	1.05030895379252	0.122484478128549	0.0349520448033717
Q14697	GANAB	Neutral alpha-glucosidase AB OS=Homo sapiens GN=GANAB PE=1 SV=3 - [GANAB_HUMAN]	0.980867592246089	1.00266816930636	1.01959880331779	1.18105011609459	1.17776120003195	1.14608556932089	0.222951960292756	0.00053093606822588
P26639	SYTC	Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=1 SV=3 - [SYTC_HUMAN]	1.01201096008437	1.00528350075743	0.98300143105222	0.72773074067848	0.708255654739161	0.69841854230294	-0.491370068203644	4.46127617128204e-05
Q6UVK1	CSPG4	Chondroitin sulfate proteoglycan 4 OS=Homo sapiens GN=CSPG4 PE=1 SV=2 - [CSPG4_HUMAN]	0.985622221563941	1.00877837245997	1.00074814805913	0.806267938201605	0.785484534042492	0.79390878105876	-0.328254564325302	2.61120435377e-05
P36952	SPB5	Serpin B5 OS=Homo sapiens GN=SERPINB5 PE=1 SV=2 - [SPB5_HUMAN]	1.0154314783831	0.997853743187557	0.979137923257338	1.08971064781724	1.06765450657849	1.0331046454327	0.0922663995536156	0.0330966966118905
Q15365	PCBP1	Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2 - [PCBP1_HUMAN]	1.01828362910831	1.0061925160327	0.953097606747746	0.943634485578084	0.952271690652397	0.916994115281262	-0.0816707063302438	0.089748682008546
P49748	ACADV	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADVL PE=1 SV=1 - [ACADV_HUMAN]	1.01665691599626	0.995985308497472	0.993498391847082	1.18770426445839	1.13570285806939	1.17826481154557	0.219935360895649	0.0021549143981303
Q15366	PCBP2	Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2 PE=1 SV=1 - [PCBP2_HUMAN]	1.00758731357365	1.01035902659271	1.00680998038354	0.989588228958634	0.990739561763973	0.957572706600292	-0.0422107917398471	0.118613409943764
P25205	MCM3	DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3 PE=1 SV=3 - [MCM3_HUMAN]	0.979568757827581	1.01535224961023	0.994786906217662	0.666599819400612	0.634398735391567	0.618161285703813	-0.640082856170085	0.00050265212747789
P50454	SERPH	Serpin H1 OS=Homo sapiens GN=SERPINH1 PE=1 SV=2 - [SERPH_HUMAN]	0.994909135483278	1.0155666519818	0.991512580044961	1.09755277981768	1.07875638010711	1.04396420199562	0.101035689002737	0.0242856183172161
P06748	NPM	Nucleophosmin OS=Homo sapiens GN=NPM1 PE=1 SV=2 - [NPM_HUMAN]	1.05670288845088	1.00100606132336	0.923644387056078	0.96374428304951	0.989069603847667	0.974049040681243	-0.0244991135085244	0.708706960038467
P55884	EIF3B	Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3 - [EIF3B_HUMAN]	0.995588225878014	0.999757967866655	1.01782328226532	0.968977173562454	0.947287096294283	0.93455713954733	-0.0799986495335637	0.016349249143504
P49792	RBP2	E3 SUMO-protein ligase RanBP2 OS=Homo sapiens GN=RANBP2 PE=1 SV=2 - [RBP2_HUMAN]	0.976489937445222	1.00415847921616	1.00827689492549	0.92786030079415	0.934764178671548	0.935110152131072	-0.0952312857415859	0.0176114030654923
P17844	DDX5	Probable ATP-dependent RNA helicase DDX5 OS=Homo sapiens GN=DDX5 PE=1 SV=1 - [DDX5_HUMAN]	1.07047155629256	0.968268399582341	0.99496786821879	0.874535595163539	0.923176864935571	0.967348140992114	-0.13369071017638	0.0909636530845399
P62979	RS27A	Ubiquitin-40S ribosomal protein S27a OS=Homo sapiens GN=RPS27A PE=1 SV=2 - [RS27A_HUMAN]	0.98436937439597	1.05011799902207	0.952658636459954	0.924905499579185	0.973192875477156	0.879892846733756	-0.104759698873193	0.149810474016957
Q92945	FUBP2	Far upstream element-binding protein 2 OS=Homo sapiens GN=KHSRP PE=1 SV=4 - [FUBP2_HUMAN]	1.01978438559478	1.00288640923791	0.952364179563443	0.965757368862463	0.950666794469433	0.978054896652086	-0.0390919727003938	0.320011004126426
Q9UKV3	ACINU	Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens GN=ACIN1 PE=1 SV=2 - [ACINU_HUMAN]	0.995199746865826	1.00104442326224	1.00635348258125	0.968578650448444	1.00514383017075	0.967522730311305	-0.0299968791925564	0.235013674054801
P23921	RIR1	Ribonucleoside-diphosphate reductase large subunit OS=Homo sapiens GN=RRM1 PE=1 SV=1 - [RIR1_HUMAN]	0.994384923722879	1.00815740833645	1.00670073641976	1.20834681186468	1.18000416428707	1.10168142413615	0.212767173445869	0.0309380819244243
Q14566	MCM6	DNA replication licensing factor MCM6 OS=Homo sapiens GN=MCM6 PE=1 SV=1 - [MCM6_HUMAN]	0.969506353978516	1.01603852316568	1.01326925911356	0.65925485764256	0.670503308703789	0.688160638732803	-0.571417706623595	4.75032307399927e-05
P07195	LDHB	L-lactate dehydrogenase B chain OS=Homo sapiens GN=LDHB PE=1 SV=2 - [LDHB_HUMAN]	1.01133054274356	1.01307087945151	0.969068076114275	0.91599391039993	0.875817412206809	0.867585865515247	-0.170823079291501	0.00626029116008201
P05556	ITB1	Integrin beta-1 OS=Homo sapiens GN=ITGB1 PE=1 SV=2 - [ITB1_HUMAN]	1.01522777953777	1.00413699769927	0.978995919369862	1.36058316248381	1.30240161902673	1.29129917858799	0.399029505471492	0.00033073599308561
Q1KMD3	HNRL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Homo sapiens GN=HNRNPUL2 PE=1 SV=1 - [HNRL2_HUMAN]	0.989513806605114	1.02750476279991	0.977367359898304	1.14132364651511	1.16108328345117	1.10462810934405	0.186276835559322	0.00354539211622888
P22102	PUR2	Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1 - [PUR2_HUMAN]	1.00022351289573	1.00365616227566	1.00164571008835	1.05612351725408	1.07482346785951	1.01534829532933	0.0656310536371772	0.113445590640979
Q14980	NUMA1	Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2 - [NUMA1_HUMAN]	0.964509865309966	1.02103832518935	1.01781305777679	0.8628343920108	0.838782394772716	0.847906096875188	-0.235959015448757	0.00530133307982618
P07954	FUMH	Fumarate hydratase, mitochondrial OS=Homo sapiens GN=FH PE=1 SV=3 - [FUMH_HUMAN]	1.08675936628701	0.963906599673454	0.948236877231396	1.09678544608946	1.22616429968311	1.20920940670701	0.237060181645512	0.0435720596638777
P49736	MCM2	DNA replication licensing factor MCM2 OS=Homo sapiens GN=MCM2 PE=1 SV=4 - [MCM2_HUMAN]	0.969799384646301	1.03544922426397	0.993697591518854	0.692862640803797	0.67875216667195	0.659760974070257	-0.561760133920815	0.00014035899257178
P21796	VDAC1	Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens GN=VDAC1 PE=1 SV=2 - [VDAC1_HUMAN]	0.967795788258483	1.0384643940764	0.97277779470206	1.28807828948898	1.395668932699	1.45298798393177	0.472597098540201	0.00276528548215841
P17987	TCPA	T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1 - [TCPA_HUMAN]	1.01660958535499	1.0180815407773	0.973469347858286	0.922040887570524	0.89054889129593	0.888133994849606	-0.155435898388464	0.00535272884520881
P49368	TCPG	T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=4 - [TCPG_HUMAN]	1.01397392295357	0.999241397452766	0.98284648614915	0.92166288481235	0.870633107834877	0.87015718794203	-0.170722637401424	0.0128382897412098
Q9P2J5	SYLC	Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2 - [SYLC_HUMAN]	1.00343276535517	0.99457482780067	0.986273729279084	1.17708881656355	1.18658621442602	1.20807900639651	0.259199710049524	0.00012090995068653
P14868	SYDC	Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens GN=DARS PE=1 SV=2 - [SYDC_HUMAN]	1.0041877499071	1.0105622219717	0.974955200149104	1.28334401537539	1.23891482189006	1.19288197922067	0.312947084136758	0.00272490022917929
P26640	SYVC	Valine--tRNA ligase OS=Homo sapiens GN=VARS PE=1 SV=4 - [SYVC_HUMAN]	1.00177642882051	0.995600942717686	1.01493114831621	1.06933852697172	1.03888952544782	1.05925669952542	0.0724104053554279	0.011279230022955
P27816	MAP4	Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3 - [MAP4_HUMAN]	0.981679604632282	1.00240593923581	1.00320326001419	1.04386772733273	0.996059540514364	1.05535496612894	0.0508553911635779	0.175177531263363
O60506	HNRPQ	Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens GN=SYNCRIP PE=1 SV=2 - [HNRPQ_HUMAN]	1.05472596008428	0.977623643557369	0.972357640266755	0.833411035551468	0.857761211988688	0.831822327289818	-0.251227610137871	0.013213327756459
P07951	TPM2	Tropomyosin beta chain OS=Homo sapiens GN=TPM2 PE=1 SV=1 - [TPM2_HUMAN]	0.988302673102486	0.990992514004925	1.02187550726624	0.832445427453936	0.814739545546529	0.823127621231127	-0.280721294161243	0.00038244969760408
P33993	MCM7	DNA replication licensing factor MCM7 OS=Homo sapiens GN=MCM7 PE=1 SV=4 - [MCM7_HUMAN]	0.913670736061653	1.02434820670716	1.05071710546837	0.702334833695941	0.711930419484385	0.669398735932083	-0.51828332654832	0.0063710058067821
P12956	XRCC6	X-ray repair cross-complementing protein 6 OS=Homo sapiens GN=XRCC6 PE=1 SV=2 - [XRCC6_HUMAN]	1.01681098646634	1.00110134601221	1.00369078799234	1.0115181251692	1.00173761390675	0.983069776011954	-0.012187289260779	0.442674339460092
O43175	SERA	D-3-phosphoglycerate dehydrogenase OS=Homo sapiens GN=PHGDH PE=1 SV=4 - [SERA_HUMAN]	1.02866582052922	0.990998720812869	0.989605130270481	0.747527368837992	0.752965402154054	0.740741383127352	-0.424919576008508	0.000580961960377
P08758	ANXA5	Annexin A5 OS=Homo sapiens GN=ANXA5 PE=1 SV=2 - [ANXA5_HUMAN]	0.983626355524353	1.01720201787111	1.0005732215107	0.874323071230123	0.840742656559167	0.833190339068331	-0.23630756818652	0.00147994766393603
Q9Y230	RUVB2	RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=1 SV=3 - [RUVB2_HUMAN]	1.00798517945033	1.00404118997432	0.987944427525938	1.15240565094273	1.15914467847904	1.09653749845746	0.183623252279598	0.0115199083011339
P11940	PABP1	Polyadenylate-binding protein 1 OS=Homo sapiens GN=PABPC1 PE=1 SV=2 - [PABP1_HUMAN]	1.02603120642216	1.00063268813074	0.974621013664323	0.917122422354076	0.903595723507869	0.910570149055508	-0.135707561247271	0.0177070617727805
P37802	TAGL2	Transgelin-2 OS=Homo sapiens GN=TAGLN2 PE=1 SV=3 - [TAGL2_HUMAN]	1.10721818365615	0.952258538735401	0.96212035353296	1.48167246212025	1.53393380590096	1.46421950065898	0.571313528900359	0.0101351985521992
P34897	GLYM	Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3 - [GLYM_HUMAN]	1.01476051498979	1.00291075679854	0.976939176712387	0.980338556288733	0.967640790003958	0.956323685287498	-0.0440689332531299	0.0952998072807407
Q6P2Q9	PRP8	Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2 - [PRP8_HUMAN]	0.964485764236631	1.01116885486355	1.01822332365412	0.998238178092723	0.963000881480027	0.998452144242446	-0.0163598678187111	0.618385330307393
P31946	1433B	14-3-3 protein beta/alpha OS=Homo sapiens GN=YWHAB PE=1 SV=3 - [1433B_HUMAN]	0.982736749940257	1.01703224455728	0.997126348918265	0.924153478787179	0.886408324025652	0.867966640856697	-0.162377118097235	0.0118577711293784
P26641	EF1G	Elongation factor 1-gamma OS=Homo sapiens GN=EEF1G PE=1 SV=3 - [EF1G_HUMAN]	0.974812463149631	1.00911401627111	1.01417628894654	0.863022511558327	0.845467701940337	0.813450044190201	-0.249725646982675	0.00188289797230936
P58107	EPIPL	Epiplakin OS=Homo sapiens GN=EPPK1 PE=1 SV=2 - [EPIPL_HUMAN]	0.988551347595302	1.00628437238833	1.02361860063906	1.88128382879465	1.95768653982955	1.74768341209708	0.886735677822219	0.00144309176154096
P13489	RINI	Ribonuclease inhibitor OS=Homo sapiens GN=RNH1 PE=1 SV=2 - [RINI_HUMAN]	0.996701931418303	0.991539041992314	1.01931195333977	1.08241821875726	1.12837075288582	1.10681812508301	0.141448739693119	0.00380515077826567
P54652	HSP72	Heat shock-related 70 kDa protein 2 OS=Homo sapiens GN=HSPA2 PE=1 SV=1 - [HSP72_HUMAN]	0.945369461799901	0.990185433691426	1.08603381553414	0.880045990773614	0.934277990643693	0.876662967895821	-0.165373666405536	0.0881641022770235
P11413	G6PD	Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4 - [G6PD_HUMAN]	0.99226141705107	1.01601985853973	0.997970034306828	0.745284838473513	0.712123779515512	0.708880724522431	-0.473036869469001	0.0005383924412908
P49915	GUAA	GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens GN=GMPS PE=1 SV=1 - [GUAA_HUMAN]	0.998886814340737	1.00696710773719	0.99370751533028	1.07994667667152	1.09284845905325	1.0980356771455	0.124891838204726	0.00022629207854605
O00571	DDX3X	ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3 - [DDX3X_HUMAN]	1.04178754176974	0.972698847400972	0.975178806868125	0.95655519629919	1.01387935335307	1.17420884036444	0.0682100851921454	0.528368068416113
Q14247	SRC8	Src substrate cortactin OS=Homo sapiens GN=CTTN PE=1 SV=2 - [SRC8_HUMAN]	1.0155525299543	1.00241506971102	0.975074236015943	0.973442181264547	0.914587744498004	0.894184901257935	-0.10610768707616	0.0834223269469759
Q92804	RBP56	TATA-binding protein-associated factor 2N OS=Homo sapiens GN=TAF15 PE=1 SV=1 - [RBP56_HUMAN]	0.994891345548567	0.999091321865576	1.01585894306065	0.662943767379952	0.670346520832387	0.721224587257666	-0.551847190888373	0.00318339630651164
Q8TEM1	PO210	Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3 - [PO210_HUMAN]	0.930157669008173	1.02580019773243	1.0327290073038	1.33750616426901	1.30543123764134	1.34871407734746	0.418965954371781	0.00892182438978245
P13797	PLST	Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=4 - [PLST_HUMAN]	0.981044698553932	1.01109010619196	1.01080610659564	0.846770360401747	0.852618388200763	0.825623219091771	-0.250079477486173	0.00024496131396797
P08174	DAF	Complement decay-accelerating factor OS=Homo sapiens GN=CD55 PE=1 SV=4 - [DAF_HUMAN]	0.994325955715372	1.00008202838961	1.01620825775066	1.59443885869745	1.76401365542673	1.67185288034961	0.739417733863859	0.00220628898706626
O95373	IPO7	Importin-7 OS=Homo sapiens GN=IPO7 PE=1 SV=1 - [IPO7_HUMAN]	0.981669261986548	1.00824418029752	1.0262464032107	1.02849494879806	1.03159486659036	1.00154892189417	0.0217043030453633	0.403986339340059
P38159	RBMX	RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=3 - [RBMX_HUMAN]	1.00214520312752	0.989669880806207	0.997941902704401	1.00087662205307	0.983020543534509	1.04341910308484	0.0175792657901292	0.564067415261746
P52209	6PGD	6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3 - [6PGD_HUMAN]	0.983523039139637	1.02515024775731	0.98962024390376	0.891141332893677	0.859501866290364	0.856463136249723	-0.201683714418804	0.00151431245083661
Q01813	PFKAP	ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens GN=PFKP PE=1 SV=2 - [PFKAP_HUMAN]	0.962005784095622	1.01362559254148	1.0165980695933	1.19986005955109	1.15311368715642	1.21500217355651	0.253989359861265	0.00192002085095842
Q9Y3F4	STRAP	Serine-threonine kinase receptor-associated protein OS=Homo sapiens GN=STRAP PE=1 SV=1 - [STRAP_HUMAN]	1.04636589210454	0.979193418459594	0.981058941279128	0.998557072360822	1.08995212887246	1.02185227355874	0.0486344344245566	0.380470632921417
P63010	AP2B1	AP-2 complex subunit beta OS=Homo sapiens GN=AP2B1 PE=1 SV=1 - [AP2B1_HUMAN]	0.986064045024532	1.01713257873576	0.992371339772857	0.90824332883247	0.893871503068023	0.913649381098141	-0.141403437408089	0.00172395746491456
P40227	TCPZ	T-complex protein 1 subunit zeta OS=Homo sapiens GN=CCT6A PE=1 SV=3 - [TCPZ_HUMAN]	1.03607948929549	0.989271803596417	0.969804729871215	0.933296963770358	0.922477041961917	0.899874290709144	-0.119850450040032	0.0318986397164067
P00367	DHE3	Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens GN=GLUD1 PE=1 SV=2 - [DHE3_HUMAN]	1.00174600666134	1.00914963980599	0.977861354326437	1.26105943310717	1.25955361396571	1.22525502878551	0.32575738753236	7.23092466202588e-05
Q16658	FSCN1	Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3 - [FSCN1_HUMAN]	1.00787142667479	0.998255886296739	0.996074142077756	1.02687532492425	1.03948379810242	1.01426412488151	0.0371478246596093	0.0486108535270712
Q14683	SMC1A	Structural maintenance of chromosomes protein 1A OS=Homo sapiens GN=SMC1A PE=1 SV=2 - [SMC1A_HUMAN]	1.004079020193	0.997297965784092	1.02830195517212	0.943159904220926	0.946810845805445	0.908051101562247	-0.114888489046992	0.0107005431256406
P07910	HNRPC	Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens GN=HNRNPC PE=1 SV=4 - [HNRPC_HUMAN]	1.17097207489215	0.869181234106323	1.0083578020708	0.919439640536902	0.813918733871924	0.880819584884184	-0.212913789327958	0.222285190057838
P31939	PUR9	Bifunctional purine biosynthesis protein PURH OS=Homo sapiens GN=ATIC PE=1 SV=3 - [PUR9_HUMAN]	1.01628208908907	0.999829408076059	0.972654238964832	1.08895414429205	1.07600194916567	1.0575904076619	0.108783723195922	0.0113964877810845
P62937	PPIA	Peptidyl-prolyl cis-trans isomerase A OS=Homo sapiens GN=PPIA PE=1 SV=2 - [PPIA_HUMAN]	1.11598649969621	0.950569443602777	0.945663123203317	0.937055743527839	1.0154026384946	0.964126577698786	-0.0430095286833198	0.652573349467531
P31948	STIP1	Stress-induced-phosphoprotein 1 OS=Homo sapiens GN=STIP1 PE=1 SV=1 - [STIP1_HUMAN]	1.0283569218646	1.00234829796631	0.962930993949821	0.957192304344267	0.915889496367003	0.900518923433509	-0.110091552006597	0.0446680377986341
